clade,animal,species,care,breedsystem,coop,WPPind,EPPind,WPP,EPP,EPPN,EPPbrN,WGPind,EGPind,WGP,EGP,EGPN,EGPbrN,perEGPbr,latitude,longitude,MeanP,VarP,Pp,MeanT,VarT,Pt,NPP.mean,NPP.var,NPP.P,MGS_duration,MeanP_MGS,VarP_MGS,InterYearVarP_MGS,MeanT_MGS,VarT_MGS,InterYearVarT_MGS,NPP_MGS.mean,NPP_MGS.var,InterYearVar.NPP_MGS,COOP2,transEGP,sdT,SQPt,SQMeanP,sdP,code,ZperEGPbr,Zlatitude,Zlongitude,ZMeanT,ZVarT,ZPt,ZMeanP,ZVarP,ZPp,ZtransEGP,ZsdT,ZSQPt,ZSQMeanP,ZsdP,EGPclass,PC1,PC2,PC3,ZPC1,ZPC2,ZPC3,PC1class,PC2class,PC3class,PC1EGP,TMPavg,TMPsd,TMPmed,TMPcv,TMPprd_Ent,TMPprd_Fix,TMPprd_Dym,PREavg,PREsd,PREmed,PREcv,PREprd_Ent,PREprd_Fix,PREprd_Dym,DTRavg,DTRsd,DTRmed,DTRcv,DTRprd_Ent,DTRprd_Dym,NPPavg,NPPsd,NPPmed,NPPcv,NPPprd_Ent,NPPprd_Dym
PASSERIFORMES,Remiz_pendulinus,Remiz_pendulinus,Single,Polygynandrous,Noncooperative,314,53,69,38,367,107,314,53,69,38,367,107,35.5140186915888,47.56,17.43,49.62056575,651.2795489,0.601629798,10.12974006,66.32633792,0.51098977,1.101756511,1.032780687,0.791026402,12,55.82136304,750.7605548,85.97444302,15.9051114,18.67891656,0.661850049,1.101756511,1.032780687,0.023022839,0,0.638431219750809,8.14409834911146,0.714835484569702,7.04418666348358,25.5201792489786,animal.Remiz_pendulinus,0.607491856333701,0.632157409050531,0.391269101188108,-0.109148561877571,0.249537346647141,-0.79202630584329,-0.511668989368001,-0.519480335710577,0.0100559349971056,0.701917138350365,0.487890139290582,-0.801242314841954,-0.480115012060752,-0.673777224083166,1,-8.43394686160113,1.36084718460396,-2.43678100225868,-0.485804507570742,0.0642801501000237,-0.412603389040337,0,1,0,1.18772164592111,10.328,7.827,10.7,0.758,0.856,0.587,0.479,50.359,28.092,45.8,0.558,0.141,0.419,0.304,8.934,2.45,9.7,0.274,0.751,0.366,1.24e-08,8.2e-09,1.19e-08,0.662,0.8,0.508
PASSERIFORMES,Rhipidura_fuliginosa,Rhipidura_fuliginosa,Male_Female,Pair,Noncooperative,22,27,9,16,49,25,22,27,9,16,49,25,64,-35.27,149.17,63.65489297,1703.363957,0.429200636,12.49342508,29.71038504,0.605374377,1.87874773,0.375591392,0.700116957,12,62.80817348,1697.719476,245.1410192,13.16889074,26.59386656,0.244608653,1.87874773,0.375591392,0.040922164,0,0.927295218001612,5.45072335016188,0.778058080736907,7.97840165509358,41.271830066039,animal.Rhipidura_fuliginosa,1.87575875745825,-1.76049111815228,1.9273850297993,0.171887014596846,-0.471066178237406,0.387868105658428,-0.263596726440043,-0.373877327696272,-1.45510651463714,1.60877351220798,-0.279152999397581,0.426069514068274,-0.14979649912194,-0.283658126143821,1,-3.84955850747438,1.37581142387489,-5.32293510635723,0.174866109325114,0.0690325784186071,-1.18027108635694,0,1,0,1.43390740288287,12.559,5.281,12.5,0.42,0.88,0.706,0.501,57.3,35.694,50.7,0.623,0.073,0.352,0.238,13.147,1.832,13.2,0.139,0.456,0.215,1.18e-08,6.22e-09,1.17e-08,0.529,0.737,0.409
PASSERIFORMES,Riparia_riparia,Riparia_riparia,Male_Female,Pair,Noncooperative,278,57,55,31,335,86,278,57,55,31,335,86,36.046511627907,56.2,-3.98,107.1021407,2740.017722,0.615974723,7.496559633,20.59149222,0.573482245,1.006549056,1.207998937,0.792284663,9,107.1021407,2740.017722,190.9646649,7.496559633,20.59149222,0.312496413,1.356400155,1.104049315,0.023316699,0,0.643985536547619,4.53778494642485,0.757286105114837,10.3490164122007,52.3451785936394,animal.Riparia_riparia,0.631199769320906,0.881734654915946,0.141624027318626,-0.422226392892084,-0.650526380479626,-0.0108128817792278,0.504381452593229,-0.230409840400322,0.131947413265842,0.719354297775257,-0.539147667390162,0.0228324922386382,0.688402361259158,-0.00940593575901471,1,-4.6286178353723,1.22974624522711,-0.0573603348534742,0.0625934205819208,0.0226443672441708,0.220281868923043,0,1,1,0.656760877193336,7.741,4.338,7.5,0.56,0.833,0.678,0.442,101.189,46.846,94.75,0.463,0.163,0.483,0.292,7.303,1.536,7.3,0.21,0.698,0.358,9.64e-09,6.4e-09,9.79e-09,0.663,0.806,0.6
PASSERIFORMES,Sayornis_phoebe,Sayornis_phoebe,Male_Female,Pair,Noncooperative,797,48,174,20,845,194,797,48,174,20,845,194,10.3092783505155,38.85,-86.81,94.02171254,2714.689074,0.542420478,12.36399083,92.56880942,0.49639097,1.39551787,1.292318479,0.774955625,12,98.61284404,2849.10617,378.1746483,16.34607543,52.81781855,0.518456392,1.39551787,1.292318479,0.025799695,0,0.326870333821901,9.62126859722771,0.704550189837459,9.69647938893287,52.1026781845233,animal.Sayornis_phoebe,-0.514686017053552,0.380558125313522,-0.824191080976992,0.156497642173492,0.765990312559474,-0.97452473521781,0.273170411062605,-0.233915193496844,-0.493056597280804,-0.276193588359313,0.908571739117472,-1.0009061162987,0.457679175376759,-0.0154119120184564,1,-7.45575306466302,-1.93312600941916,-2.24458509856297,-0.344833924508109,-0.98183861374129,-0.361482561287499,0,0,0,0.0686403361487957,12.209,9.16,12.8,0.75,0.857,0.575,0.499,97.838,50.375,91.35,0.515,0.082,0.429,0.252,12.751,1.916,12.9,0.15,0.424,0.283,3.6e-08,3.6e-08,3.23e-08,1,0.732,0.621
PASSERIFORMES,Sericornis_frontalis,Sericornis_frontalis,Multi-male_female,Polygynandrous,Cooperative,104,33,32,19,137,51,82,5,28,4,87,32,12.5,-35.3,149.1,63.65489297,1703.363957,0.429200636,12.49342508,29.71038504,0.605374377,1.87874773,0.375591392,0.700116957,12,62.80817348,1697.719476,245.1410192,13.16889074,26.59386656,0.244608653,1.87874773,0.375591392,0.040922164,1,0.361367123906708,5.45072335016188,0.778058080736907,7.97840165509358,41.271830066039,animal.Sericornis_frontalis,-0.417149627924567,-1.76135770581153,1.92656881517198,0.171887014596846,-0.471066178237406,0.387868105658428,-0.263596726440043,-0.373877327696272,-1.45510651463714,-0.167894755152435,-0.279152999397581,0.426069514068274,-0.14979649912194,-0.283658126143821,1,-3.84955850747438,1.37581142387489,-5.32293510635723,0.174866109325114,0.0690325784186071,-1.18027108635694,0,1,0,-0.342760864477549,12.559,5.281,12.5,0.42,0.88,0.706,0.501,57.3,35.694,50.7,0.623,0.073,0.352,0.238,13.147,1.832,13.2,0.139,0.456,0.215,1.18e-08,6.22e-09,1.17e-08,0.529,0.737,0.409
PASSERIFORMES,Serinus_canaria,Serinus_canaria,Male_Female,Pair,Noncooperative,15,0,45,0,15,45,15,0,45,0,15,45,0,33.1,-16.28,47.59915902,2604.89001,0.614581388,18.13952599,6.853293717,0.654291217,,,,,72.43918742,2786.315094,296.4326017,16.66395806,3.851450415,0.330939517,,,,0,0,2.61787962232796,0.808882696687227,6.89921437701424,51.0381231042052,animal.Serinus_canaria,-0.97368078942525,0.214462157289665,-0.0017965429099881,0.843192713388548,-0.920894716905817,0.999373604053138,-0.547399590055029,-0.249110812662445,0.120107988321231,-1.30236662288884,-1.08591527544835,1.02445392203198,-0.531374123201075,-0.0417776099674392,0,-1.39080570584055,5.76153651682239,-3.15829986374745,0.529204704742662,1.46187612708711,-0.604515082938808,1,1,0,-1.8315713276315,18.23,2.588,18,0.142,0.793,0.724,0.356,50.525,59.406,28.65,1.176,0.263,0.258,0.474,5.962,0.575,6,0.096,0.264,0.436,,,,,,
PASSERIFORMES,Serinus_serinus,Serinus_serinus,Male_Female,Pair,Noncooperative,187,13,59,9,200,68,187,13,59,9,200,68,13.2352941176471,37.87,-3.2,34.77668196,926.1593363,0.43715546,14.92033639,50.41584932,0.585610179,1.290846461,0.620140634,0.751854819,12,45.98715596,901.3959666,124.035988,10.69575688,14.66441186,0.377810244,1.290846461,0.620140634,0.012146737,0,0.37234789243391,7.10041191199497,0.765251709570126,5.89717576132847,30.4328660546456,animal.Serinus_serinus,-0.384412500777467,0.352249595111195,0.150718990308733,0.460440021146818,-0.063581752161231,0.140797449656084,-0.77405106046417,-0.481438403352648,-1.3875129052786,-0.133421854448131,0.190659890682675,0.177465189487265,-0.885673624293612,-0.552105345538884,1,-5.17821637055597,1.91804828668487,-6.34092074004391,-0.0166109520053182,0.241239248971127,-1.45103787812453,0,1,0,-0.116810902442813,14.832,6.691,13.7,0.451,0.878,0.673,0.52,38.738,32.13,32.75,0.829,0.192,0.31,0.52,11.775,2.277,11.6,0.193,0.758,0.409,1.02e-08,6.58e-09,9.4e-09,0.642,0.547,0.488
PASSERIFORMES,Setophaga_ruticilla,Setophaga_ruticilla,Male_Female,Polygynous,Noncooperative,90,50,56,51,140,107,90,50,56,51,140,107,47.6635514018692,45.04,-67.02,94.5766055,1816.468208,0.603449283,5.217431193,101.0079803,0.543437687,2.179890969,4.2958393,0.617453742,12,89.12262997,1732.611407,386.8720192,13.68165138,19.28001835,0.42053984,2.179890969,4.2958393,0.217771779,0,0.762025165947073,10.0502726480429,0.737182261723653,9.7250504111804,42.6200446738386,animal.Setophaga_ruticilla,1.14841934040913,0.559364045673119,-0.593435545625425,-0.693208427120417,0.932073557836772,-0.386397494641358,0.282978758132768,-0.358224287846983,0.0255164352324005,1.08992657724549,1.03074730463493,-0.367434379044288,0.467781279995825,-0.250267069375741,1,-9.18548295016027,-0.669876376744634,0.668273221440222,-0.594110735772573,-0.58064860206957,0.413288001362261,0,0,1,1.68403731301806,5.559,9.667,6.15,1.739,0.886,0.618,0.544,97.168,39.575,91.35,0.407,0.085,0.505,0.235,11.375,1.621,11.5,0.143,0.356,0.244,3.69e-08,3.18e-08,3.66e-08,0.863,0.808,0.689
PASSERIFORMES,Sialia_currucoides,Sialia_currucoides,Male_Female,Pair,Noncooperative,1095,540,121,214,1635,335,1095,540,121,214,1635,335,63.8805970149254,44.38,-107.01,28.29204893,363.8221198,0.63952084,2.225076453,86.53516959,0.483798078,0.484895519,0.361404598,0.88806083,11,47.52844037,801.0334557,182.8112721,10.97584098,8.124954128,1.12604674,0.529031993,0.370782964,0.011580034,0,0.926051886505184,9.30242815559465,0.695555948863929,5.31902706610899,19.0741217307639,animal.Sialia_currucoides,1.87044263890063,0.540299117169511,-1.05972730200285,-1.0489910852395,0.647248021634236,-1.13194746936602,-0.888674124668987,-0.559262948237462,0.332023120083315,1.60487021134951,0.817769539948651,-1.1755072717098,-1.09009468259123,-0.833425896687526,1,-12.2379449930516,1.10059368838004,-0.645752102451222,-1.03401063629319,-0.0183726371931918,0.0637797082413337,0,1,1,2.6388808476427,4.996,9.302,5,1.862,0.844,0.563,0.492,30.549,20.908,25.7,0.684,0.229,0.405,0.293,15.905,2.362,15.55,0.148,0.578,0.274,1.57e-08,1.8e-08,7.91e-09,1.145,0.617,0.506
PASSERIFORMES,Sialia_mexicana,Sialia_mexicana,Multi-male_female,Cooperative,Cooperative,1190,387,194,189,1577,383,1194,383,197,186,1577,383,48.5639686684073,36.34,-121.54,80.88723242,12605.89713,0.433378883,12.04097859,7.965796497,0.579712348,1.187689283,0.63496609,0.814402941,12,133.6513761,14280.87746,2020.75525,10.38217562,4.923848842,0.529736039,1.187689283,0.63496609,0.016392555,1,0.771035875105878,2.82237426593285,0.761388434374991,8.99373295245083,112.275986435212,animal.Sialia_mexicana,1.18850816178367,0.308053624489195,-1.229150138216,0.118092384997266,-0.899000614427066,0.0670691367662342,0.0410039413292114,1.13497653682527,-1.41960317785414,1.11821469581728,-1.02767748333371,0.102469165395112,0.20920301094297,1.4748926285926,1,-0.259411115726481,-1.76768217989248,-3.17612202060375,0.692253535701853,-0.929296020272812,-0.609255472267176,1,0,0,0.425961160115427,11.68,3.32,11.1,0.284,0.765,0.676,0.372,79.231,107.598,30.1,1.358,0.362,0.246,0.47,12.611,1.796,12.7,0.142,0.321,0.224,2.14e-08,1.74e-08,2.8e-08,0.813,0.563,0.465
PASSERIFORMES,Sialia_sialis,Sialia_sialis,Male_Female,Pair,Noncooperative,347,41,74,26,388,100,347,41,74,26,388,100,26,44.34,-76.19,80.51047401,958.1223568,0.654307763,6.950229358,113.7238192,0.50817638,1.635713201,3.088234662,0.691951114,11,80.41716907,1014.262617,153.7370022,14.50432503,31.03180428,0.603698052,1.784675951,3.097664648,0.074343149,0,0.535070807195154,10.664137058384,0.712864910063611,8.97276289723517,30.9535516023606,animal.Sialia_sialis,0.183904026496171,0.539143666957171,-0.700359661803994,-0.487183543477254,1.18232181337812,-0.82719626886888,0.0343443195403843,-0.477014887621217,0.457670337027007,0.377428626461577,1.20556903730143,-0.839496191583709,0.201788446289981,-0.539209593941558,1,-10.4802074525406,-0.262015135428766,0.662308663148279,-0.78069755382166,-0.451117706566738,0.411701530728907,0,0,1,1.15812618028324,7.109,10.213,7.8,1.437,0.876,0.587,0.524,76.17,28.616,72.95,0.376,0.077,0.523,0.215,9.943,1.278,10.1,0.129,0.349,0.258,3.75e-08,4.06e-08,2.38e-08,1.083,0.751,0.701
PASSERIFORMES,Sitta_europaea,Sitta_europaea,Male_Female,Pair,Noncooperative,16,2,20,12,18,32,16,2,20,12,18,32,37.5,48.52,9.05,56.4324159,1018.463108,0.569953267,9.192737003,50.41626286,0.513423934,1.543344948,1.862741812,0.729927413,12,67.0051114,1112.404539,181.6407692,14.1621232,16.32017475,0.68820248,1.543344948,1.862741812,0.025577614,0,0.659058035826409,7.10044103278099,0.716536066084604,7.51215121652912,31.9133687974178,animal.Sitta_europaea,0.6959126950768,0.659888214146689,0.293556550089264,-0.220555619947553,-0.0635736136762744,-0.761597016666098,-0.391262000493713,-0.46866404161217,-0.259105401853068,0.766672731791627,0.190668183957516,-0.768229690625355,-0.314652718414955,-0.515437925646522,1,-7.69956314408209,0.977131076692156,-2.82750033168105,-0.379970161478571,-0.0575825964466247,-0.516528057334664,0,0,0,1.1466428932702,9.343,6.747,9.3,0.722,0.837,0.591,0.436,57.631,30.27,52.1,0.525,0.227,0.458,0.332,8.851,2.264,9.3,0.256,0.645,0.295,1.25e-08,7.9e-09,1.21e-08,0.631,0.792,0.549
PASSERIFORMES,Spiza_americana,Spiza_americana,Male_Female,Polygynous,Noncooperative,133,85,44,48,218,92,133,85,44,48,218,92,52.1739130434783,39.05,-96.35,75.74189602,4215.258054,0.486271369,12.53058104,112.6409327,0.487218098,0.792852821,0.609489608,0.810147723,12,93.37777778,4218.095866,453.9950206,16.95137615,63.53496687,0.638332851,0.792852821,0.609489608,0.053516018,0,0.807144148792506,10.6132432696137,0.698010098780813,8.7029820188255,64.9250187061968,animal.Spiza_americana,1.34923188466456,0.386335376375222,-0.935429474471381,0.176304754925911,1.16101056056142,-1.08919407330406,-0.0499455729770108,-0.0262442542273107,-0.970165951249713,1.23157260244462,1.19107505429001,-1.12786596297668,0.106399676707049,0.302157336810277,1,-8.12927073188035,-2.95625686593304,-3.22522555395263,-0.441896672756776,-1.3067703371707,-0.622316173468998,0,0,0,1.67346927520139,12.358,10.11,13.2,0.818,0.86,0.561,0.507,70.728,54.26,57.85,0.767,0.325,0.368,0.571,12.849,1.617,12.8,0.126,0.168,0.225,6.71e-09,4.34e-09,6.69e-09,0.647,0.808,0.581
PASSERIFORMES,Spizella_pusilla,Spizella_pusilla,Male_Female,Pair,Noncooperative,953,98,139,36,1051,175,953,98,139,36,1051,175,20.5714285714286,41.55,-75.72,78.0030581,1469.293275,0.598727902,8.354892966,95.99029469,0.516203911,1.668079956,2.516002577,0.80381975,12,88.62359109,1675.47273,260.1744043,15.30537353,27.65789428,0.426355967,1.668079956,2.516002577,0.011820172,0,0.470752842654832,9.79746368658746,0.718473319615976,8.83193399545083,38.3313615072567,animal.Spizella_pusilla,-0.0577895064984111,0.458551014646464,-0.694879363592006,-0.320172946258631,0.833325289583909,-0.726844746876986,-0.00997703118377697,-0.406271492199393,-0.0146020115046806,0.175509534950918,0.958750134037102,-0.730622658981755,0.151994347678867,-0.356484330520363,1,-9.08700188615433,-0.369959272241452,-0.808488747270119,-0.579918320060061,-0.485399220202399,0.0204945401972072,0,0,1,0.755427855010979,8.187,9.262,8.7,1.131,0.875,0.593,0.501,88.471,38.159,82.9,0.431,0.101,0.489,0.277,10.435,1.872,10.6,0.179,0.518,0.267,3.54e-08,3.71e-08,2.83e-08,1.049,0.762,0.77
PASSERIFORMES,Stipiturus_malachurus,Stipiturus_malachurus,Multi-male_female,Cooperative,Cooperative,44,6,23,4,50,27,44,6,23,4,50,27,14.8148148148148,-38.23,141.36,62.72010703,1568.116905,0.580016059,13.62477064,8.047497915,0.635522522,3.032783163,1.659160083,0.595128142,12,69.11651376,1264.506736,139.3701618,13.00211009,6.269943935,0.220472358,3.032783163,1.659160083,0.124197496,1,0.39509966728639,2.83681122301079,0.797196664569038,7.91960270657563,39.5994558674737,animal.Stipiturus_malachurus,-0.314088301720736,-1.84599443386543,1.83631879780861,0.306400855889613,-0.897392727012752,0.764747651309803,-0.280120102292258,-0.392594815993462,-0.173599998904582,-0.0619951894206997,-1.02356599909015,0.797598235597563,-0.170586554313994,-0.325077601558721,1,-2.74174569257218,4.39612400127349,-2.88532059391226,0.334516496528401,1.02824064532567,-0.531907259540896,1,1,0,-0.3965116859491,13.596,3.12,13.2,0.229,0.801,0.714,0.419,67.875,40.455,62.35,0.596,0.304,0.43,0.328,9.624,1.942,9.6,0.202,0.646,0.279,3.87e-08,2.43e-08,3.4e-08,0.628,0.455,0.398
PASSERIFORMES,Struthidea_cinerea,Struthidea_cinerea,Multi-male_Multi-female,Cooperative,Cooperative,40,1,14,1,41,15,41,0,15,0,41,15,0,-34.34,145.45,25.52056575,305.7139387,0.424341085,16.98180428,33.84497498,0.585006333,0.887870987,0.261558959,0.763106125,12,32.15535168,310.2650153,94.14895515,11.98455657,8.654443425,0.238398696,0.887870987,0.261558959,0.098546445,1,0,5.81764342152387,0.764857067039326,5.05178837145817,17.4846772546707,animal.Struthidea_cinerea,-0.97368078942525,-1.73362690071537,1.88400905246186,0.705542821201645,-0.389697270688272,0.133248819180698,-0.937663156587068,-0.567304818160883,-1.4963990173942,-1.30236662288884,-0.174658258303248,0.169804171503116,-1.18458459017089,-0.872791462394871,0,-4.37569881988428,2.65238475132315,-7.58630726593944,0.0990423749635344,0.474454004945734,-1.78228942330213,0,1,0,-1.40140899785237,17.293,5.738,17.1,0.332,0.869,0.676,0.483,30.28,23.935,24.7,0.79,0.074,0.291,0.501,13.676,2.166,14,0.158,0.473,0.238,9.04e-09,4.65e-09,9.33e-09,0.515,0.319,0.319
PASSERIFORMES,Sturnus_unicolor,Sturnus_unicolor,Male_Female,Polygynous,Noncooperative,607,91,134,77,698,211,607,91,134,77,698,211,36.4928909952607,40.3,-4,31.4059633,658.8766708,0.461655439,14.33042813,53.89434529,0.539889457,0.981753486,0.456193756,0.808439521,12,38.03363914,595.2035535,60.23000505,11.35107034,14.15088685,0.806513761,0.981753486,0.456193756,0.013791131,0,0.648627813985143,7.34127681605863,0.734771704000637,5.60410236344769,25.6685930818189,animal.Sturnus_unicolor,0.65107369154357,0.422443195510843,0.141390823139392,0.390301569317005,0.00487519788711337,-0.430753633643162,-0.833632242559459,-0.518428933567959,-1.17933205679992,0.733928211135618,0.259255527044071,-0.414229452120746,-0.989298132398613,-0.670101477886034,1,-6.42090062274959,1.34500765878161,-6.23512664896915,-0.195698086009678,0.0592497432942926,-1.42289845681998,0,1,0,0.929626297145297,14.362,6.862,13.45,0.478,0.875,0.662,0.507,34.138,26.369,28.85,0.772,0.162,0.322,0.529,11.743,2.413,11.8,0.205,0.729,0.344,9.91e-09,6.2e-09,8.79e-09,0.626,0.726,0.543
PASSERIFORMES,Sturnus_vulgaris,Sturnus_vulgaris,Male_Female,Polygynous,Noncooperative,351,64,59,40,415,99,351,64,59,40,415,99,40.4040404040404,46.52,6.58,99.89357798,2742.999716,0.556340987,8.033486239,44.34511954,0.523672655,1.68852211,2.162878262,0.736660426,12,111.2356488,2742.319637,396.4474967,12.67903014,15.56434688,0.791271991,1.68852211,2.162878262,0.031116653,0,0.688839504368878,6.65921313219512,0.723652302559731,9.99467748254039,52.3736547894072,animal.Sturnus_vulgaris,0.825207813405241,0.602115703529694,0.264755833953924,-0.358387312403406,-0.183053974895028,-0.633478576410894,0.376962130072366,-0.229997147946239,-0.374771460184357,0.860168337800408,0.065011402456921,-0.630085392024473,0.563115666683619,-0.00870066950249782,1,-6.1859493299209,-0.722593162884227,-1.49250145359953,-0.161838516622656,-0.597390699197168,-0.161441157019211,0,0,0,1.02200685442306,7.916,6.645,8.2,0.839,0.851,0.606,0.452,82.985,42.768,77.35,0.515,0.107,0.429,0.269,8.573,2.072,8.9,0.242,0.713,0.315,1.3e-08,8.18e-09,1.29e-08,0.628,0.799,0.581
PASSERIFORMES,Tachycineta_albilinea,Tachycineta_albilinea,Male_Female,Pair,Noncooperative,82,15,23,8,97,31,82,15,23,8,97,31,25.8064516129032,9.1,-79.51,234.7126147,29030.06923,0.699970339,26.06093272,0.687690436,0.75171322,1.961084197,0.798028382,0.636082522,12,275.3397248,24119.67816,1796.95864,26.01211009,0.720220183,0.113263099,1.961084197,0.798028382,0.03517633,0,0.532861868524515,0.829271026866368,0.867013967592218,15.3203333743101,170.382127084973,animal.Tachycineta_albilinea,0.175286769801967,-0.478807970114264,-0.739071555556758,1.78502594751967,-1.04223405421295,2.21723825964262,2.76003778454594,3.40799649938071,0.845673682474861,0.370493909345357,-1.5952910406064,2.15293014313801,2.44615410044019,2.91399989666826,1,13.2316253012283,-2.6662675080565,7.14321388593878,2.63648920328674,-1.21467386560882,2.13551162868646,1,0,1,-2.26599529394138,26.244,0.8,26.1,0.03,0.625,0.86,0.371,229.751,131.718,282.65,0.573,0.785,0.921,0.774,6.431,0.632,6.4,0.098,0.427,0.483,4.72e-08,1.59e-09,4.73e-08,0.034,0.421,0.288
PASSERIFORMES,Tachycineta_bicolor,Tachycineta_bicolor,Male_Female,Pair,Noncooperative,845,791,64,255,1636,319,845,791,64,255,1636,319,79.9373040752351,44.42,-76.12,80.51047401,958.1223568,0.654307763,6.950229358,113.7238192,0.50817638,1.580254392,2.754414116,0.743269564,12,75.83685015,840.9130734,161.0368162,15.53363914,22.88455046,0.581851757,1.580254392,2.754414116,0.054373767,0,1.10636547851194,10.664137058384,0.712864910063611,8.97276289723517,30.9535516023606,animal.Tachycineta_bicolor,2.58532726531266,0.541454567381851,-0.699543447176676,-0.487183543477254,1.18232181337812,-0.82719626886888,0.0343443195403843,-0.477014887621217,0.457670337027007,2.17094466574557,1.20556903730143,-0.839496191583709,0.201788446289981,-0.539209593941558,1,-10.4802074525406,-0.262015135428766,0.662308663148279,-0.78069755382166,-0.451117706566738,0.411701530728907,0,0,1,2.95164221956723,7.109,10.213,7.8,1.437,0.876,0.587,0.524,76.17,28.616,72.95,0.376,0.077,0.523,0.215,9.943,1.278,10.1,0.129,0.349,0.258,3.75e-08,4.06e-08,2.38e-08,1.083,0.751,0.701
PASSERIFORMES,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,Male_Female,Pair,Noncooperative,149,193,18,60,342,78,149,193,18,60,342,78,76.9230769230769,-35.34,-58.01,76.01972477,2184.064968,0.494942574,15.72140673,25.15173061,0.570464359,1.723349482,0.663498197,0.715543455,12,76.01972477,2184.064968,239.1750574,15.72140673,25.15173061,0.403113898,1.723349482,0.663498197,0.020541733,0,1.06970331352954,5.01515010842148,0.755290910179647,8.71892910683416,46.7339808704544,animal.Tachycineta_leucorrhoa,2.45112635827126,-1.76251315602387,-0.488377062880725,0.555685057136621,-0.56078069315811,-0.0485392329198247,-0.0450346423966887,-0.307350808893928,-0.896485120166855,2.05584787903959,-0.403199397171169,-0.015899329821689,0.112038227194927,-0.148377743828637,1,-3.24895751541481,1.2581388718061,-4.72732896992765,0.261420606300718,0.0316614592693629,-1.02185002678453,1,1,0,1.79442727273887,16.072,4.848,15.8,0.302,0.849,0.673,0.445,79.029,46.767,69.6,0.592,0.089,0.386,0.353,11.075,1.321,11.2,0.119,0.419,0.437,1.41e-08,5.91e-09,1.51e-08,0.42,0.762,0.491
